invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
INV-101519,SKU-1007,Desk Lamp,1,2024-07-20T22:06:00,75.51,CUST-82354,United States
INV-102026,SKU-1007,Desk Lamp,2,2024-07-26T03:27:00,162.69,CUST-81222,France
INV-101520,SKU-1002,USB-C Cable,6,2024-07-20T03:22:00,174.14,CUST-16163,Spain
INV-103040,SKU-1005,Noise Cancelling Headphones,8,2024-11-16T20:58:00,49.24,CUST-98215,United States
INV-102027,SKU-1005,Noise Cancelling Headphones,4,2024-01-29T06:00:00,191.66,CUST-54486,Spain
INV-103041,SKU-1001,Wireless Mouse,4,2024-10-28T11:33:00,163.44,CUST-70461,Spain
INV-106084,SKU-1001,Wireless Mouse,6,2024-12-26T03:06:00,156.53,CUST-74463,United Kingdom
INV-103042,SKU-1007,Desk Lamp,6,2024-02-28T05:28:00,117.55,CUST-21492,United States
INV-103043,SKU-1002,USB-C Cable,4,2024-09-15T20:38:00,10.6,CUST-94788,United States
INV-103043,SKU-1004,Mechanical Keyboard,6,2024-09-16T18:10:00,97.22,CUST-74147,United States
INV-101522,SKU-1007,Desk Lamp,6,2024-11-03T05:40:00,238.04,CUST-91825,France
INV-106089,SKU-1007,Desk Lamp,1,2024-01-12T04:30:00,134.73,CUST-68803,France
INV-106090,SKU-1005,Noise Cancelling Headphones,7,2024-09-15T03:03:00,163.74,CUST-48181,United Kingdom
INV-103045,SKU-1006,Smart Watch,8,2024-01-31T04:29:00,33.26,CUST-39476,Spain
INV-101523,SKU-1006,Smart Watch,4,2024-04-05T05:34:00,42.45,CUST-47734,Spain
INV-101523,SKU-1007,Desk Lamp,3,2024-12-20T04:59:00,7.04,CUST-28802,Germany
INV-102031,SKU-1008,Bluetooth Speaker,1,2024-10-09T08:35:00,87.32,CUST-59790,Germany
INV-101523,SKU-1003,Laptop Stand,2,2024-02-19T14:11:00,127.74,CUST-42279,United States
INV-102032,SKU-1005,Noise Cancelling Headphones,3,2024-06-25T10:32:00,197.39,CUST-15891,Canada
INV-102032,SKU-1007,Desk Lamp,2,2024-07-30T23:38:00,247.3,CUST-23984,Spain
INV-103049,SKU-1008,Bluetooth Speaker,6,2024-05-04T08:10:00,19.98,CUST-44591,Germany
INV-101524,SKU-1004,Mechanical Keyboard,4,2024-08-12T12:14:00,184.1,CUST-42466,United Kingdom
INV-106100,SKU-1005,Noise Cancelling Headphones,3,2024-10-22T05:52:00,172.15,CUST-63153,United Kingdom
INV-103050,SKU-1004,Mechanical Keyboard,1,2024-11-22T19:13:00,67.0,CUST-31490,United Kingdom
INV-101525,SKU-1002,USB-C Cable,6,2024-01-02T10:14:00,98.41,CUST-74630,Germany
INV-106103,SKU-1004,Mechanical Keyboard,1,2024-07-02T21:02:00,126.61,CUST-88635,Germany
INV-101526,SKU-1001,Wireless Mouse,3,2024-12-30T13:54:00,41.84,CUST-95354,United Kingdom
INV-106105,SKU-1004,Mechanical Keyboard,5,2024-02-05T21:38:00,128.72,CUST-79507,Canada
INV-106106,SKU-1007,Desk Lamp,4,2024-12-29T15:48:00,154.69,CUST-43978,Canada
INV-101526,SKU-1003,Laptop Stand,6,2024-10-06T07:16:00,7.28,CUST-80661,Canada
INV-106108,SKU-1007,Desk Lamp,5,2024-12-22T16:57:00,50.63,CUST-67203,France
INV-102036,SKU-1003,Laptop Stand,8,2024-05-27T01:22:00,150.6,CUST-28592,France
INV-102036,SKU-1008,Bluetooth Speaker,8,2024-11-19T19:19:00,167.78,CUST-18016,United States
INV-101527,SKU-1007,Desk Lamp,1,2024-02-27T13:53:00,241.49,CUST-67163,France
INV-106112,SKU-1002,USB-C Cable,7,2024-02-27T11:19:00,37.77,CUST-64602,Germany
INV-101528,SKU-1004,Mechanical Keyboard,4,2024-04-28T14:28:00,44.07,CUST-94745,Germany
INV-102038,SKU-1002,USB-C Cable,5,2024-09-03T08:15:00,127.52,CUST-71232,Australia
INV-106115,SKU-1003,Laptop Stand,5,2024-09-21T15:53:00,176.85,CUST-76600,Spain
INV-101529,SKU-1007,Desk Lamp,1,2024-01-23T18:09:00,161.82,CUST-95769,Spain
INV-102039,SKU-1008,Bluetooth Speaker,4,2024-11-28T04:38:00,77.72,CUST-82700,United States
INV-101529,SKU-1002,USB-C Cable,6,2024-03-21T00:56:00,177.01,CUST-12780,Spain
INV-106119,SKU-1008,Bluetooth Speaker,1,2024-07-19T00:16:00,241.29,CUST-51596,Spain
INV-102040,SKU-1002,USB-C Cable,8,2024-05-28T23:10:00,55.87,CUST-44740,Spain
INV-102040,SKU-1006,Smart Watch,5,2024-05-02T09:25:00,58.79,CUST-43713,United States
INV-103061,SKU-1003,Laptop Stand,2,2024-06-05T08:08:00,240.2,CUST-23146,Germany
INV-101530,SKU-1006,Smart Watch,5,2024-11-11T18:00:00,22.88,CUST-62937,Spain
INV-101531,SKU-1001,Wireless Mouse,2,2024-02-11T09:34:00,32.75,CUST-66154,France
INV-106125,SKU-1005,Noise Cancelling Headphones,3,2024-03-21T15:42:00,228.55,CUST-18991,United Kingdom
INV-103063,SKU-1007,Desk Lamp,1,2024-07-09T22:36:00,237.72,CUST-81191,Germany
INV-106127,SKU-1005,Noise Cancelling Headphones,7,2024-02-11T03:20:00,168.82,CUST-15351,Canada
INV-103064,SKU-1007,Desk Lamp,7,2024-06-01T21:02:00,203.87,CUST-38932,Australia
INV-106129,SKU-1004,Mechanical Keyboard,7,2024-10-12T18:23:00,145.48,CUST-28927,Germany
INV-106130,SKU-1002,USB-C Cable,6,2024-12-29T11:51:00,112.12,CUST-49473,Australia
INV-103065,SKU-1003,Laptop Stand,2,2024-11-17T03:47:00,136.99,CUST-96394,France
INV-103066,SKU-1008,Bluetooth Speaker,6,2024-02-29T12:39:00,226.2,CUST-77297,Australia
INV-106133,SKU-1001,Wireless Mouse,5,2024-09-30T05:25:00,124.51,CUST-12514,Australia
INV-103067,SKU-1006,Smart Watch,8,2024-12-10T19:25:00,98.64,CUST-14203,Germany
INV-102045,SKU-1003,Laptop Stand,1,2024-04-26T12:34:00,54.29,CUST-87039,Spain
INV-101534,SKU-1003,Laptop Stand,7,2024-01-30T13:20:00,190.47,CUST-96703,United Kingdom
INV-106137,SKU-1001,Wireless Mouse,2,2024-06-11T19:25:00,226.41,CUST-26035,Germany
INV-102046,SKU-1008,Bluetooth Speaker,7,2024-05-27T04:19:00,242.49,CUST-28455,Australia
INV-106139,SKU-1002,USB-C Cable,8,2024-11-03T03:43:00,209.37,CUST-17898,United States
INV-101535,SKU-1004,Mechanical Keyboard,5,2024-08-19T17:49:00,180.77,CUST-43994,Spain
INV-106141,SKU-1005,Noise Cancelling Headphones,4,2024-05-13T20:45:00,199.01,CUST-53061,Spain
INV-101535,SKU-1008,Bluetooth Speaker,4,2024-07-23T03:42:00,164.98,CUST-50339,United States
INV-101535,SKU-1002,USB-C Cable,6,2024-06-08T19:24:00,15.2,CUST-55100,United States
INV-102048,SKU-1007,Desk Lamp,5,2024-10-19T06:27:00,110.98,CUST-77478,United Kingdom
INV-106145,SKU-1003,Laptop Stand,4,2024-10-04T04:16:00,230.07,CUST-43214,United Kingdom
INV-106146,SKU-1002,USB-C Cable,1,2024-04-23T18:06:00,28.03,CUST-58760,Australia
INV-101536,SKU-1006,Smart Watch,1,2024-12-18T09:19:00,139.69,CUST-62419,United Kingdom
INV-102049,SKU-1002,USB-C Cable,6,2024-12-02T01:06:00,19.05,CUST-17047,Australia
INV-103074,SKU-1007,Desk Lamp,4,2024-01-08T20:11:00,12.53,CUST-59665,United Kingdom
INV-103075,SKU-1003,Laptop Stand,5,2024-07-14T15:22:00,121.41,CUST-77718,Canada
INV-103075,SKU-1005,Noise Cancelling Headphones,2,2024-02-25T01:55:00,67.64,CUST-40451,United Kingdom
INV-102050,SKU-1002,USB-C Cable,1,2024-11-15T14:09:00,240.85,CUST-50785,United Kingdom
INV-103076,SKU-1003,Laptop Stand,8,2024-01-15T09:42:00,177.36,CUST-56662,United Kingdom
INV-106154,SKU-1001,Wireless Mouse,8,2024-05-27T06:43:00,207.39,CUST-89958,Canada
INV-101538,SKU-1005,Noise Cancelling Headphones,6,2024-06-29T14:18:00,106.53,CUST-85187,United Kingdom
INV-102052,SKU-1006,Smart Watch,2,2024-07-06T17:39:00,186.3,CUST-55589,Germany
INV-103078,SKU-1006,Smart Watch,1,2024-05-27T22:07:00,246.45,CUST-43478,France
INV-101539,SKU-1005,Noise Cancelling Headphones,6,2024-09-03T11:51:00,35.78,CUST-12069,Germany
INV-103079,SKU-1006,Smart Watch,8,2024-01-20T02:02:00,88.96,CUST-77490,United Kingdom
INV-103080,SKU-1005,Noise Cancelling Headphones,8,2024-09-12T10:29:00,38.51,CUST-69651,France
INV-106161,SKU-1004,Mechanical Keyboard,4,2024-04-13T20:57:00,88.5,CUST-42928,United Kingdom
INV-102054,SKU-1007,Desk Lamp,6,2024-12-08T05:09:00,171.77,CUST-52380,Germany
INV-102054,SKU-1008,Bluetooth Speaker,7,2024-09-07T01:13:00,234.35,CUST-62868,United Kingdom
INV-103082,SKU-1005,Noise Cancelling Headphones,1,2024-04-07T08:23:00,155.04,CUST-57276,Germany
INV-102055,SKU-1003,Laptop Stand,5,2024-10-19T13:54:00,107.03,CUST-39046,Canada
INV-102055,SKU-1008,Bluetooth Speaker,2,2024-05-14T12:00:00,141.08,CUST-25439,Spain
INV-102055,SKU-1006,Smart Watch,8,2024-05-14T20:57:00,9.03,CUST-29072,United Kingdom
INV-103084,SKU-1005,Noise Cancelling Headphones,7,2024-10-27T18:02:00,135.04,CUST-62320,Spain
INV-106169,SKU-1002,USB-C Cable,6,2024-05-29T12:07:00,182.6,CUST-31888,Australia
INV-103085,SKU-1007,Desk Lamp,3,2024-01-05T23:39:00,35.67,CUST-42617,Canada
INV-106171,SKU-1008,Bluetooth Speaker,1,2024-12-16T16:08:00,122.8,CUST-42266,Australia
INV-102057,SKU-1002,USB-C Cable,7,2024-03-09T01:12:00,177.06,CUST-53929,United Kingdom
INV-102057,SKU-1007,Desk Lamp,4,2024-09-12T15:06:00,239.69,CUST-53816,France
INV-103087,SKU-1008,Bluetooth Speaker,5,2024-03-01T01:01:00,162.96,CUST-33397,United States
INV-101543,SKU-1002,USB-C Cable,2,2024-09-11T00:04:00,234.21,CUST-31668,United States
INV-101544,SKU-1004,Mechanical Keyboard,4,2024-03-14T23:31:00,169.64,CUST-71051,United States
INV-106177,SKU-1006,Smart Watch,1,2024-08-27T11:08:00,17.67,CUST-90880,Canada
INV-103089,SKU-1006,Smart Watch,2,2024-11-13T07:23:00,230.42,CUST-89461,Canada
INV-103089,SKU-1002,USB-C Cable,5,2024-05-16T13:27:00,64.09,CUST-51782,Canada
INV-103090,SKU-1001,Wireless Mouse,8,2024-06-25T16:32:00,211.54,CUST-29816,United Kingdom
INV-102060,SKU-1008,Bluetooth Speaker,2,2024-02-25T19:09:00,231.57,CUST-76334,Spain
INV-102060,SKU-1007,Desk Lamp,4,2024-07-22T01:54:00,145.17,CUST-18470,Spain
INV-102061,SKU-1002,USB-C Cable,6,2024-08-12T20:24:00,198.97,CUST-66105,France
INV-102061,SKU-1005,Noise Cancelling Headphones,4,2024-03-11T08:55:00,73.22,CUST-93423,United States
INV-106185,SKU-1008,Bluetooth Speaker,5,2024-04-17T06:10:00,163.82,CUST-58569,United Kingdom
INV-103093,SKU-1002,USB-C Cable,2,2024-01-19T12:04:00,122.78,CUST-45060,France
INV-101546,SKU-1006,Smart Watch,3,2024-05-27T13:18:00,209.62,CUST-70174,Spain
INV-106188,SKU-1005,Noise Cancelling Headphones,1,2024-04-07T20:09:00,171.39,CUST-38043,United Kingdom
INV-101547,SKU-1003,Laptop Stand,4,2024-09-02T10:37:00,44.87,CUST-53038,Germany
INV-101547,SKU-1001,Wireless Mouse,7,2024-01-28T13:38:00,17.17,CUST-44106,Germany
INV-103095,SKU-1007,Desk Lamp,6,2024-07-20T08:59:00,214.89,CUST-57090,France
INV-106192,SKU-1003,Laptop Stand,4,2024-02-28T18:02:00,247.76,CUST-37681,United States
INV-103096,SKU-1003,Laptop Stand,5,2024-08-10T23:14:00,68.17,CUST-34183,France
INV-101548,SKU-1006,Smart Watch,8,2024-07-01T16:04:00,209.45,CUST-35785,France
INV-102065,SKU-1007,Desk Lamp,2,2024-03-06T16:27:00,178.35,CUST-48526,France
INV-101549,SKU-1008,Bluetooth Speaker,6,2024-12-25T18:43:00,196.71,CUST-98491,United Kingdom
INV-106197,SKU-1008,Bluetooth Speaker,4,2024-11-04T21:57:00,85.67,CUST-55059,United States
INV-106198,SKU-1006,Smart Watch,1,2024-05-17T02:12:00,79.47,CUST-58141,Australia
INV-106199,SKU-1004,Mechanical Keyboard,6,2024-10-20T10:42:00,148.13,CUST-38109,United States
INV-106200,SKU-1006,Smart Watch,1,2024-03-30T23:44:00,183.29,CUST-79665,United States
INV-106201,SKU-1008,Bluetooth Speaker,1,2024-03-22T23:17:00,117.7,CUST-35526,United Kingdom
INV-102067,SKU-1001,Wireless Mouse,5,2024-12-25T04:03:00,156.67,CUST-20076,United States
INV-106203,SKU-1006,Smart Watch,4,2024-01-11T05:47:00,154.66,CUST-79160,Spain
INV-101551,SKU-1004,Mechanical Keyboard,1,2024-04-15T16:26:00,221.53,CUST-68285,Australia
INV-102068,SKU-1001,Wireless Mouse,2,2024-07-07T06:04:00,40.64,CUST-26263,Canada
INV-102068,SKU-1005,Noise Cancelling Headphones,5,2024-08-14T17:53:00,70.26,CUST-95132,Spain
INV-106207,SKU-1004,Mechanical Keyboard,6,2024-01-22T22:07:00,104.29,CUST-18600,Canada
INV-101552,SKU-1006,Smart Watch,1,2024-02-29T06:46:00,218.12,CUST-97583,France
INV-102069,SKU-1001,Wireless Mouse,3,2024-06-11T16:53:00,44.73,CUST-43028,United States
INV-103105,SKU-1008,Bluetooth Speaker,5,2024-04-11T07:30:00,87.45,CUST-10690,Canada
INV-106211,SKU-1002,USB-C Cable,1,2024-04-30T10:55:00,87.99,CUST-35728,Australia
INV-103106,SKU-1007,Desk Lamp,6,2024-10-08T03:36:00,73.01,CUST-39663,Australia
INV-106213,SKU-1005,Noise Cancelling Headphones,3,2024-01-18T13:54:00,65.76,CUST-35114,France
INV-103107,SKU-1006,Smart Watch,4,2024-01-03T20:09:00,152.01,CUST-78423,Germany
INV-106215,SKU-1007,Desk Lamp,7,2024-02-24T03:55:00,126.52,CUST-46244,Germany
INV-102072,SKU-1002,USB-C Cable,5,2024-11-22T01:36:00,155.13,CUST-69088,Australia
INV-106217,SKU-1002,USB-C Cable,2,2024-10-31T18:00:00,75.99,CUST-22307,Canada
INV-103109,SKU-1004,Mechanical Keyboard,7,2024-04-26T04:08:00,161.0,CUST-49730,Canada
INV-106219,SKU-1008,Bluetooth Speaker,7,2024-11-16T09:25:00,227.33,CUST-65737,Spain
INV-103110,SKU-1002,USB-C Cable,6,2024-03-15T19:33:00,60.19,CUST-51006,Canada
INV-102073,SKU-1001,Wireless Mouse,6,2024-04-19T00:48:00,247.12,CUST-78712,France
INV-101555,SKU-1005,Noise Cancelling Headphones,6,2024-06-18T04:37:00,17.87,CUST-68591,United Kingdom
INV-101555,SKU-1006,Smart Watch,5,2024-10-06T05:25:00,58.74,CUST-38647,France
INV-101556,SKU-1002,USB-C Cable,5,2024-03-27T22:55:00,140.99,CUST-31532,Spain
INV-101556,SKU-1002,USB-C Cable,7,2024-05-06T19:44:00,54.09,CUST-53208,Australia
INV-102075,SKU-1008,Bluetooth Speaker,2,2024-02-19T12:51:00,102.22,CUST-82554,Canada
INV-103113,SKU-1006,Smart Watch,3,2024-02-19T01:33:00,165.36,CUST-41765,United Kingdom
INV-101557,SKU-1007,Desk Lamp,4,2024-01-19T22:35:00,228.23,CUST-49710,Spain
INV-101557,SKU-1008,Bluetooth Speaker,4,2024-10-16T04:03:00,13.89,CUST-27007,Spain
INV-102076,SKU-1006,Smart Watch,3,2024-11-12T19:38:00,110.86,CUST-80905,Germany
INV-103115,SKU-1003,Laptop Stand,5,2024-01-12T17:17:00,180.47,CUST-85608,Australia
INV-102077,SKU-1007,Desk Lamp,5,2024-05-21T23:29:00,218.14,CUST-59295,Canada
INV-101558,SKU-1002,USB-C Cable,7,2024-07-11T03:24:00,214.89,CUST-13703,United States
INV-102078,SKU-1008,Bluetooth Speaker,6,2024-02-29T12:34:00,195.56,CUST-76450,United States
INV-103117,SKU-1004,Mechanical Keyboard,1,2024-02-01T17:28:00,133.77,CUST-27392,Spain
INV-102078,SKU-1006,Smart Watch,3,2024-02-15T15:56:00,173.73,CUST-95731,Germany
INV-102079,SKU-1003,Laptop Stand,5,2024-06-18T11:01:00,233.74,CUST-68446,Germany
INV-103119,SKU-1006,Smart Watch,1,2024-07-24T02:32:00,36.33,CUST-53846,Australia
INV-101559,SKU-1002,USB-C Cable,7,2024-07-27T23:35:00,129.82,CUST-58470,United Kingdom
INV-103120,SKU-1004,Mechanical Keyboard,3,2024-03-12T21:50:00,212.68,CUST-94000,Germany
INV-106241,SKU-1003,Laptop Stand,4,2024-04-16T06:38:00,165.78,CUST-79530,Australia
INV-101560,SKU-1003,Laptop Stand,2,2024-12-23T20:32:00,236.41,CUST-57266,France
INV-103121,SKU-1005,Noise Cancelling Headphones,1,2024-12-29T19:28:00,141.47,CUST-16009,Germany
INV-101561,SKU-1003,Laptop Stand,7,2024-01-23T05:16:00,113.15,CUST-21247,United States
INV-103122,SKU-1003,Laptop Stand,8,2024-08-10T23:08:00,183.12,CUST-36929,Germany
INV-101561,SKU-1008,Bluetooth Speaker,8,2024-04-25T20:50:00,167.84,CUST-11449,United States
INV-106247,SKU-1003,Laptop Stand,8,2024-01-29T04:41:00,57.2,CUST-16380,Australia
INV-102082,SKU-1001,Wireless Mouse,4,2024-12-25T19:56:00,10.09,CUST-20455,France
INV-106249,SKU-1005,Noise Cancelling Headphones,3,2024-12-23T17:43:00,78.76,CUST-36185,United Kingdom
INV-101562,SKU-1003,Laptop Stand,8,2024-03-24T16:20:00,134.57,CUST-75347,Canada
INV-101562,SKU-1006,Smart Watch,4,2024-10-06T05:33:00,97.68,CUST-93204,France
INV-106252,SKU-1007,Desk Lamp,5,2024-10-04T01:58:00,86.82,CUST-29594,Spain
INV-106253,SKU-1006,Smart Watch,5,2024-04-30T13:15:00,156.5,CUST-78937,Germany
INV-106254,SKU-1004,Mechanical Keyboard,2,2024-01-09T01:00:00,12.21,CUST-61613,France
INV-101563,SKU-1003,Laptop Stand,7,2024-12-11T20:42:00,44.17,CUST-10497,France
INV-106256,SKU-1006,Smart Watch,8,2024-07-17T23:16:00,66.31,CUST-37325,Canada
INV-101564,SKU-1005,Noise Cancelling Headphones,1,2024-12-18T10:39:00,86.5,CUST-58772,United Kingdom
INV-106258,SKU-1007,Desk Lamp,6,2024-05-16T16:20:00,156.23,CUST-29075,Germany
INV-103129,SKU-1007,Desk Lamp,1,2024-09-19T16:06:00,230.71,CUST-77002,Spain
INV-103130,SKU-1008,Bluetooth Speaker,3,2024-02-16T18:14:00,45.31,CUST-54940,Australia
INV-106261,SKU-1001,Wireless Mouse,3,2024-03-20T13:12:00,85.49,CUST-88291,France
INV-101565,SKU-1006,Smart Watch,4,2024-02-24T02:07:00,191.64,CUST-80172,United Kingdom
INV-102087,SKU-1005,Noise Cancelling Headphones,3,2024-05-04T19:43:00,114.13,CUST-20958,Spain
INV-101566,SKU-1006,Smart Watch,7,2024-04-27T23:26:00,32.38,CUST-43223,Australia
INV-102088,SKU-1003,Laptop Stand,2,2024-11-15T19:05:00,106.04,CUST-68072,Canada
INV-102088,SKU-1002,USB-C Cable,6,2024-12-19T00:34:00,30.31,CUST-62907,Spain
INV-103133,SKU-1002,USB-C Cable,8,2024-05-17T11:02:00,213.4,CUST-87227,Canada
INV-102089,SKU-1005,Noise Cancelling Headphones,1,2024-10-28T02:41:00,47.18,CUST-21598,Australia
INV-106269,SKU-1005,Noise Cancelling Headphones,8,2024-05-28T03:32:00,205.52,CUST-89162,France
INV-106270,SKU-1008,Bluetooth Speaker,3,2024-04-07T16:48:00,98.88,CUST-35431,Germany
INV-103135,SKU-1001,Wireless Mouse,6,2024-01-15T17:00:00,94.19,CUST-59289,Australia
INV-103136,SKU-1004,Mechanical Keyboard,5,2024-04-20T22:58:00,229.88,CUST-49479,France
INV-103136,SKU-1008,Bluetooth Speaker,2,2024-11-09T20:33:00,103.33,CUST-94204,Spain
INV-103137,SKU-1006,Smart Watch,1,2024-10-05T22:41:00,138.9,CUST-90995,United States
INV-103137,SKU-1007,Desk Lamp,8,2024-09-04T04:17:00,83.95,CUST-28423,United States
INV-103138,SKU-1006,Smart Watch,8,2024-04-05T15:12:00,117.84,CUST-38465,France
INV-106277,SKU-1004,Mechanical Keyboard,6,2024-10-21T21:00:00,170.31,CUST-30822,United States
INV-103139,SKU-1008,Bluetooth Speaker,5,2024-07-15T19:33:00,56.56,CUST-75715,Canada
INV-106279,SKU-1003,Laptop Stand,2,2024-08-05T21:48:00,133.7,CUST-73484,United Kingdom
INV-101570,SKU-1004,Mechanical Keyboard,8,2024-07-08T08:51:00,5.84,CUST-25363,United Kingdom
INV-106281,SKU-1001,Wireless Mouse,6,2024-07-08T17:46:00,92.09,CUST-58029,United Kingdom
INV-102094,SKU-1003,Laptop Stand,4,2024-02-14T12:31:00,123.35,CUST-73770,France
INV-106283,SKU-1008,Bluetooth Speaker,5,2024-06-07T14:18:00,195.38,CUST-58585,Germany
INV-106284,SKU-1006,Smart Watch,5,2024-10-17T19:10:00,184.97,CUST-98968,Australia
INV-103142,SKU-1004,Mechanical Keyboard,3,2024-04-30T00:20:00,212.46,CUST-80773,Australia
INV-103143,SKU-1008,Bluetooth Speaker,8,2024-10-23T21:04:00,209.5,CUST-82142,United States
INV-106287,SKU-1007,Desk Lamp,2,2024-04-07T13:59:00,177.96,CUST-24511,Germany
INV-102096,SKU-1001,Wireless Mouse,5,2024-12-16T07:48:00,212.25,CUST-33789,United States
INV-101572,SKU-1003,Laptop Stand,7,2024-10-06T08:27:00,97.87,CUST-66604,Canada
INV-101572,SKU-1001,Wireless Mouse,5,2024-05-30T16:49:00,76.44,CUST-95327,Spain
INV-106291,SKU-1005,Noise Cancelling Headphones,7,2024-11-22T11:19:00,239.46,CUST-28876,United Kingdom
INV-102097,SKU-1003,Laptop Stand,6,2024-06-27T09:24:00,221.51,CUST-52141,Australia
INV-101573,SKU-1006,Smart Watch,6,2024-10-17T08:07:00,170.44,CUST-39715,Australia
INV-106294,SKU-1002,USB-C Cable,4,2024-12-04T15:01:00,177.45,CUST-71511,United Kingdom
INV-103147,SKU-1004,Mechanical Keyboard,3,2024-06-28T17:27:00,231.19,CUST-10615,Canada
INV-101574,SKU-1007,Desk Lamp,1,2024-10-25T00:12:00,45.54,CUST-98653,United Kingdom
INV-103148,SKU-1004,Mechanical Keyboard,3,2024-09-09T18:02:00,125.75,CUST-99027,Germany
INV-101574,SKU-1008,Bluetooth Speaker,1,2024-03-09T05:38:00,211.15,CUST-68063,United States
INV-106299,SKU-1001,Wireless Mouse,5,2024-08-02T15:34:00,171.53,CUST-65067,United States
INV-103150,SKU-1007,Desk Lamp,7,2024-06-02T02:37:00,34.14,CUST-53103,United Kingdom
INV-103150,SKU-1001,Wireless Mouse,7,2024-12-23T03:11:00,10.01,CUST-20210,Australia
INV-102100,SKU-1003,Laptop Stand,5,2024-03-20T03:10:00,221.62,CUST-59137,Canada
INV-101575,SKU-1007,Desk Lamp,3,2024-02-01T22:45:00,213.27,CUST-16663,Spain
INV-102101,SKU-1004,Mechanical Keyboard,2,2024-01-10T20:28:00,230.77,CUST-74930,France
INV-102101,SKU-1003,Laptop Stand,4,2024-08-09T15:20:00,182.88,CUST-73023,France
INV-106306,SKU-1002,USB-C Cable,3,2024-11-12T09:31:00,188.83,CUST-80605,Germany
INV-101576,SKU-1004,Mechanical Keyboard,1,2024-10-05T01:09:00,98.7,CUST-93981,Canada
INV-102102,SKU-1002,USB-C Cable,8,2024-11-25T12:35:00,36.09,CUST-47811,Australia
INV-102103,SKU-1006,Smart Watch,7,2024-02-19T08:31:00,245.9,CUST-45712,Spain
INV-106310,SKU-1005,Noise Cancelling Headphones,5,2024-05-06T15:00:00,12.01,CUST-39316,United States
INV-106311,SKU-1004,Mechanical Keyboard,8,2024-12-27T10:30:00,225.12,CUST-91398,United States
INV-106312,SKU-1002,USB-C Cable,4,2024-01-11T00:40:00,86.47,CUST-35315,United Kingdom
INV-101578,SKU-1007,Desk Lamp,3,2024-07-16T04:27:00,193.67,CUST-43849,Spain
INV-101578,SKU-1006,Smart Watch,3,2024-10-12T21:14:00,97.49,CUST-24017,Germany
INV-102105,SKU-1002,USB-C Cable,2,2024-06-16T06:51:00,31.08,CUST-74816,Australia
INV-102105,SKU-1007,Desk Lamp,3,2024-10-27T00:11:00,249.0,CUST-52916,Germany
INV-102105,SKU-1005,Noise Cancelling Headphones,2,2024-04-03T08:46:00,152.62,CUST-75610,Spain
INV-102106,SKU-1002,USB-C Cable,8,2024-10-07T11:40:00,58.09,CUST-27627,United Kingdom
INV-103159,SKU-1001,Wireless Mouse,4,2024-12-05T09:13:00,90.18,CUST-81124,Spain
INV-102106,SKU-1004,Mechanical Keyboard,4,2024-09-18T08:24:00,99.8,CUST-18681,Germany
INV-106321,SKU-1002,USB-C Cable,8,2024-04-16T17:07:00,65.87,CUST-22665,Spain
INV-101580,SKU-1008,Bluetooth Speaker,5,2024-05-04T23:15:00,225.41,CUST-52844,United Kingdom
INV-103161,SKU-1008,Bluetooth Speaker,5,2024-09-17T01:49:00,9.61,CUST-88749,United States
INV-102108,SKU-1004,Mechanical Keyboard,2,2024-11-02T22:42:00,115.79,CUST-27769,Australia
INV-103162,SKU-1008,Bluetooth Speaker,4,2024-02-12T01:14:00,129.82,CUST-83956,United States
INV-106326,SKU-1001,Wireless Mouse,8,2024-07-31T21:08:00,219.07,CUST-21613,Australia
INV-102109,SKU-1006,Smart Watch,4,2024-03-07T04:43:00,13.67,CUST-76834,United Kingdom
INV-106328,SKU-1002,USB-C Cable,1,2024-09-19T23:26:00,109.53,CUST-92946,United Kingdom
INV-102109,SKU-1006,Smart Watch,2,2024-03-22T12:45:00,21.66,CUST-84779,United Kingdom
INV-101582,SKU-1004,Mechanical Keyboard,2,2024-04-01T00:08:00,169.4,CUST-14513,Canada
INV-102110,SKU-1008,Bluetooth Speaker,4,2024-09-07T11:12:00,245.78,CUST-33147,Germany
INV-102110,SKU-1005,Noise Cancelling Headphones,3,2024-02-24T00:18:00,243.86,CUST-82786,Australia
INV-101583,SKU-1008,Bluetooth Speaker,5,2024-07-17T06:50:00,139.11,CUST-98611,United States
INV-103167,SKU-1007,Desk Lamp,3,2024-12-14T07:37:00,84.94,CUST-52235,Australia
INV-101583,SKU-1006,Smart Watch,4,2024-05-03T11:54:00,62.1,CUST-56583,Spain
